               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 475,            0.017764,           0.0057522,          0.00061009,             0.99762,             0.96226,             0.98444,             0.76293,            0.015218,           0.0047924,          0.00075123,           0.0006148,           0.0006148,           0.0006148
                 476,            0.017539,           0.0073078,          0.00059951,             0.99762,             0.96226,             0.98444,             0.76293,            0.015218,           0.0047924,          0.00075123,            0.000595,            0.000595,            0.000595
                 477,            0.018485,           0.0072499,          0.00062279,             0.99758,             0.96226,             0.98444,             0.76279,            0.015019,           0.0047876,          0.00074627,           0.0005752,           0.0005752,           0.0005752
                 478,            0.017547,           0.0063008,          0.00059569,             0.99758,             0.96226,             0.98444,             0.76279,            0.015019,           0.0047876,          0.00074627,           0.0005554,           0.0005554,           0.0005554
                 479,            0.018234,           0.0064668,          0.00073479,             0.99716,             0.98113,             0.99481,             0.76547,             0.01493,           0.0047858,          0.00074197,           0.0005356,           0.0005356,           0.0005356
                 480,            0.016998,           0.0058837,          0.00072578,             0.99716,             0.98113,             0.99481,             0.76547,             0.01493,           0.0047858,          0.00074197,           0.0005158,           0.0005158,           0.0005158
                 481,            0.015977,           0.0052346,          0.00072799,             0.99747,             0.96226,              0.9848,             0.76793,            0.015681,           0.0048049,          0.00073793,            0.000496,            0.000496,            0.000496
                 482,            0.018907,           0.0071659,          0.00064033,             0.99747,             0.96226,              0.9848,             0.76793,            0.015681,           0.0048049,          0.00073793,           0.0004762,           0.0004762,           0.0004762
                 483,            0.019998,           0.0061126,          0.00073664,             0.99696,             0.98113,             0.99481,             0.76778,            0.015346,           0.0048068,            0.000735,           0.0004564,           0.0004564,           0.0004564
                 484,            0.018049,           0.0055398,          0.00079156,             0.99696,             0.98113,             0.99481,             0.76778,            0.015346,           0.0048068,            0.000735,           0.0004366,           0.0004366,           0.0004366
                 485,            0.017795,           0.0076628,          0.00064177,             0.99686,             0.98113,             0.99481,             0.77014,            0.015125,           0.0047898,          0.00073274,           0.0004168,           0.0004168,           0.0004168
                 486,            0.017502,           0.0057154,          0.00059079,             0.99686,             0.98113,             0.99481,             0.77014,            0.015125,           0.0047898,          0.00073274,            0.000397,            0.000397,            0.000397
                 487,            0.018319,           0.0069329,          0.00095571,                   1,             0.97693,             0.98518,             0.76928,            0.014757,           0.0047684,          0.00072978,           0.0003772,           0.0003772,           0.0003772
                 488,            0.015334,            0.005007,          0.00058677,                   1,             0.97693,             0.98518,             0.76928,            0.014757,           0.0047684,          0.00072978,           0.0003574,           0.0003574,           0.0003574
                 489,            0.019896,           0.0069809,          0.00061548,                   1,             0.97677,             0.98518,             0.77334,            0.014707,           0.0047621,          0.00072639,           0.0003376,           0.0003376,           0.0003376
                 490,            0.016255,           0.0063449,          0.00059806,                   1,             0.97677,             0.98518,             0.77334,            0.014707,           0.0047621,          0.00072639,           0.0003178,           0.0003178,           0.0003178
                 491,            0.014565,           0.0061678,          0.00061535,                   1,             0.97683,             0.98518,             0.77524,             0.01445,           0.0047528,          0.00072338,            0.000298,            0.000298,            0.000298
                 492,             0.01669,           0.0054048,          0.00058735,                   1,             0.97683,             0.98518,             0.77524,             0.01445,           0.0047528,          0.00072338,           0.0002782,           0.0002782,           0.0002782
                 493,            0.018851,           0.0058904,          0.00070613,                   1,             0.97696,             0.98518,             0.77336,            0.014503,           0.0047514,          0.00072071,           0.0002584,           0.0002584,           0.0002584
                 494,             0.02022,           0.0071189,          0.00065712,                   1,             0.97696,             0.98518,             0.77336,            0.014503,           0.0047514,          0.00072071,           0.0002386,           0.0002386,           0.0002386
                 495,            0.017315,           0.0062465,          0.00063088,                   1,             0.97684,             0.98518,             0.77338,            0.014493,           0.0047515,          0.00071775,           0.0002188,           0.0002188,           0.0002188
                 496,            0.017761,           0.0064776,          0.00054424,                   1,             0.97684,             0.98518,             0.77338,            0.014493,           0.0047515,          0.00071775,            0.000199,            0.000199,            0.000199
                 497,            0.017103,           0.0064105,          0.00066835,              0.9969,             0.96226,             0.98481,             0.77778,            0.014369,           0.0047479,          0.00071315,           0.0001792,           0.0001792,           0.0001792
                 498,             0.01778,           0.0064587,            0.000583,              0.9969,             0.96226,             0.98481,             0.77778,            0.014369,           0.0047479,          0.00071315,           0.0001594,           0.0001594,           0.0001594
                 499,            0.019473,           0.0069451,          0.00081332,             0.99675,             0.96226,             0.98481,             0.77812,            0.014416,           0.0047448,          0.00071214,           0.0001396,           0.0001396,           0.0001396
